CKY_ART;EAN13;MARCA
0000041955;6901443394524;HUAWEI
0000041956;6901443394531;HUAWEI
0000041957;6941059626879;XIAOMI
0000041958;8033779053917;HUAWEI
0000041959;8033779053900;HUAWEI
0000041960;8806090681073;SAMSUNG
0000041961;8806090681158;SAMSUNG
0000041962;6941059646075;XIAOMI
0000041963;6941059646099;XIAOMI
0000041964;8033779048975;HUAWEI
0000041965;8033779052187;HUAWEI
0000041966;8033779052170;HUAWEI
0000041967;6941059642268;XIAOMI
0000041968;6941059642282;XIAOMI
0000041969;6941059642275;XIAOMI
0000041970;8806090677724;SAMSUNG
0000041971;8033779054532;SAMSUNG
0000041973;5032037188708;INTEL
0000041974;6971529345894;BOLVA
0000041975;5032037188685;INTEL
0000041976;4718017718691;ASUS
0000041977;0765441647787;TEAM GROUP
0000041978;4719331808839;GIGABYTE
0000041982;6971408151035;XIAOMI
0000041983;6934177720017;XIAOMI
0000041984;6971408152254;XIAOMI
0000041985;6934177715426;XIAOMI
0000041986;6970244526649;XIAOMI
0000041987;6934177709005;XIAOMI
0000041988;0195122375270;HP
0000041990;4710483930737;ASROCK
0000041992;8719706002370;SEAGATE
0000041993;0840006612971;CORSAIR
0000041994;0195122437510;HP
0000042001;4895106289147;SAPPHIRE
0000042002;0195122438395;HP
0000042003;6941059639985;XIAOMI
0000042005;8033779053825;SAMSUNG
0000042006;0649528903525;CRUCIAL
0000042007;8002976801010;NVS
0000042008;8003705114050;ARIETE
0000042009;4718017666046;ASUS
0000042011;4718017713696;ASUS
0000042012;0649528785091;CRUCIAL
0000042014;4719331809485;GIGABYTE
0000042018;4718017924054;ASUS
0000042019;8806090392559;SAMSUNG
0000042022;4902530131444;HITACHI
0000042023;4718017927185;ASUS
0000042026;4895106288089;SAPPHIRE
0000042028;8806091999276;LG
0000042029;4719331808846;GIGABYTE
0000042030;8806098778201;LG
0000042031;8806098178735;LG
0000042032;4710483931598;ASROCK
0000042033;8003705111592;ARIETE
0000042034;8388776580998;TECNO
0000042037;0195235225486;LENOVO
0000042039;6971408152131;XIAOMI
0000042040;0192545923453;HP
0000042041;4034303025855;INTENSO
0000042043;4895106288218;SAPPHIRE
0000042047;8011000019383;TREVI
0000042048;4719331306915;GIGABYTE
0000042049;0000000042049;LOCTITE
0000042050;8050040582907;MEMOTAK
0000042051;4718017932387;ASUS
0000042052;6970100373554;XIAOMI
0000042053;8806090350597;SAMSUNG
0000042054;8718863023624;PHILIPS
0000042055;8056157880394;ITEK
0000042057;4710636269639;PALIT
0000042059;4719072744533;MSI
0000042061;8052780300964;VULTECH
0000042062;8052780300995;VULTECH
0000042166;4710562241372;PALIT
0000042167;5032037131568;INTEL
0000042168;4710562755930;AEROCOOL
0000042170;5032037187053;INTEL
0000042173;8021183993875;OLIMPIA SPLENDID
0000042176;0789011729536;ESET
0000042178;8713439164282;TRUST
0000042180;0194552945435;LENOVO
0000042181;4719331809546;GIGABYTE
0000042182;4719072717261;MSI
0000042190;0840006603443;CORSAIR
0000042198;4719072693152;MSI
0000042199;4718017727822;ASUS
0000042202;5055862330562;TOSHIBA
0000042203;5055862330593;TOSHIBA
0000042205;0195122303600;HP
0000042207;8712581741723;PHILIPS
0000042209;4719512049990;COOLERMASTER
0000042212;4549292041323;CANON
0000042213;8806087108781;LG
0000042214;0192018314030;HP
0000042215;6901443158270;HUAWEI
0000042216;0806881027736;TECNO
0000042217;0806881027743;TECNO
0000042219;4895106284876;SAPPHIRE
0000042221;0192018810730;HP
0000042223;8715946652511;EPSON
0000042224;8028400070128;DIGITUS
0000042225;0000000042225;KARMA
0000042226;8015439073022;KARMA
0000042229;8801643076320;SAMSUNG
0000042233;4957812597654;YAMAHA
0000042238;4712900761610;ASUS
0000042239;4712900761511;ASUS
0000042240;4712900761986;ASUS
0000042247;0190781160410;HP
0000042249;8028153073575;MEDIACOM
0000042250;8028153073544;MEDIACOM
0000042256;4712900906073;ASUS
0000042258;4711174722808;SYNOLOGY
0000042259;0888462650700;APPLE
0000042260;0740617270907;KINGSTON
0000042262;8388766373456;TECNO
0000042263;0000000042263;TECNO
0000042264;4717677335262;ASROCK
0000042266;4977766763042;BROTHER
0000042268;0000000042268;DELL
0000042269;0000000042269;HP
0000042270;0000000042270;HP
0000042273;0000000042273;HP
0000042274;8015439009731;KARMA
0000042275;4719072554682;MSI
0000042276;4719072558888;MSI
0000042277;4719072532161;MSI
0000042283;0649528785053;CRUCIAL
0000042284;0740617263442;KINGSTON
0000042285;0718037858845;WESTERN DIGITAL
0000042289;0190198649911;APPLE
0000042290;4059595558607;FUJITSU
0000042297;4717677335149;ASROCK
0000042298;5397184085905;DELL
0000042303;0718037858517;WESTERN DIGITAL
0000042304;0718037858821;WESTERN DIGITAL
0000042307;0000000042307;HP
0000042311;0000000042311;HP
0000042312;0000000042312;SAMSUNG
0000042313;8712581749989;PHILIPS
0000042321;0740617273793;KINGSTON
0000042322;4711174722884;SYNOLOGY
0000042323;8806088782546;SAMSUNG
0000042324;0740617259650;KINGSTON
0000042325;5032037120739;INTEL
0000042326;5032037095709;INTEL
0000042327;5032037121552;INTEL
0000042328;4713392969089;ACER
0000042329;4713883415316;ACER
0000042330;0192563026082;LENOVO
0000042331;5032037088473;INTEL
0000042332;0843591034937;CORSAIR
0000042333;0843591035156;CORSAIR
0000042336;8033779043604;HUAWEI
0000042337;8033779043611;HUAWEI
0000042338;8033779043642;HUAWEI
0000042339;8033779043635;HUAWEI
0000042341;8033779043628;HUAWEI
0000042342;8033779043888;LG
0000042345;0000000042345;WESTERN DIGITAL
0000042347;0000000042347;HP
0000042348;0000000042348;ASUS
0000042349;0000000042349;HP
0000042353;4712900906202;ASUS
0000042355;6901443217380;HUAWEI
0000042356;6901443217397;HUAWEI
0000042357;8033779044281;SAMSUNG
0000042359;8033779044298;SAMSUNG
0000042360;8033779044304;SAMSUNG
0000042361;0888462660341;APPLE
0000042362;4712511129779;QNAP
0000042363;3536401519379;PNY
0000042365;3536401519478;PNY
0000042366;3536401519485;PNY
0000042367;3536401519492;PNY
0000042369;0718037848242;WESTERN DIGITAL
0000042370;6935364092160;TP-LINK
0000042371;6935364021573;TP-LINK
0000042372;6935364021160;TP-LINK
0000042373;6935364083212;TP-LINK
0000042374;6935364021351;TP-LINK
0000042375;0845973083199;TP-LINK
0000042376;6935364082505;TP-LINK
0000042377;8032539913614;ITEK
0000042383;5032037108782;INTEL
0000042384;8690842064999;BEKO
0000042391;4712511127386;QNAP
0000042393;0192158776262;LENOVO
0000042394;4712900820928;ASUS
0000042398;8099990011587;TECHMADE
0000042400;4712900912333;ASUS
0000042401;4712900912319;ASUS
0000042402;0000000042402;ASUS
0000042404;4719072476335;MSI
0000042406;4718017018524;ASUS
0000042408;0191628137039;HP
0000042409;4712900676518;ASUS
0000042410;4712900676471;ASUS
0000042411;4712900912289;ASUS
0000042412;4712900927368;ASUS
0000042413;4719072506995;MSI
0000042414;4897006077237;MANLI
0000042415;4897006076773;MANLI
0000042416;0835168022904;INNO3D
0000042417;8806088676562;SAMSUNG
0000042418;8806088676555;SAMSUNG
0000042419;0740617183009;KINGSTON
0000042427;8712581742843;PHILIPS
0000042430;0000000042430;UBIQUITI
0000042432;0000000042432;BROTHER
0000042435;4719692013446;G.SKILL
0000042443;0718037840901;WESTERN DIGITAL
0000042448;4260557510001;TOSHIBA
0000042449;4260557510018;TOSHIBA
0000042450;4260557510025;TOSHIBA
0000042453;0000000042453;HP
0000042458;0190198293244;APPLE
0000042459;0190198293794;APPLE
0000042460;0000000042460;HP
0000042462;0000000042462;4NET
0000042469;0725184117091;HP
0000042471;0766907927412;VIEWSONIC
0000042479;0070330129634;BIC
0000042480;0070330129627;BIC
0000042481;8003511411633;CORVINA
0000042482;0070330129665;BIC
0000042483;0035826065933;STAEDTLER
0000042484;4007817104606;STAEDTLER
0000042486;8025133025241;TITANIUM
0000042487;8009613548109;ZENITH
0000042489;8009613104022;ZENITH
0000042491;0888793635179;HP
0000042494;8032539912969;ITEK
0000042497;4712900413083;ASUS
0000042499;3501170900017;PAPER MATE
0000042506;0000000042506;NEW ZONE
0000042507;8006779345795;FAVORIT
0000042508;8000825831003;TRATTO VIDEO
0000042510;8000825830808;TRATTO VIDEO
0000042511;8000825003844;TRATTO VIDEO
0000042513;8000825003769;TRATTO VIDEO
0000042514;8000825003783;TRATTO VIDEO
0000042515;8000825003882;TRATTO VIDEO
0000042516;8000825003820;TRATTO VIDEO
0000042517;8000825003806;TRATTO VIDEO
0000042518;8000825003868;TRATTO VIDEO
0000042519;0000000042519;PRITT
0000042520;4015000091077;PRITT
0000042522;8000776157658;LOCTITE
0000042523;0000000042523;LOCTITE
0000042530;0000000042530;CRUCIAL
0000042531;8033779044359;SAMSUNG
0000042532;4058154047583;DELL
0000042534;4718755070105;BENQ
0000042540;8034135436764;TRIBE
0000042558;0000000042558;HP
0000042560;8057284625339;VULTECH
0000042561;8034135431653;TRIBE
0000042569;6941059603542;XIAOMI
0000042570;6941059601319;XIAOMI
0000042571;6954176834874;XIAOMI
0000042577;8034135437457;TRIBE
0000042594;8055742124486;TRIBE
0000042600;8055742128842;TRIBE
0000042604;8055742129399;TRIBE
0000042621;0689989676934;TRIBE
0000042624;5297388122423;ESTAR
0000042625;5297378311233;ESTAR
0000042626;5297378124116;ESTAR
0000042627;5291298542524;ESTAR
0000042631;0740617273809;KINGSTON
0000042632;0843591033282;CORSAIR
0000042633;5297388112233;ESTAR
0000042634;5297388111144;ESTAR
0000042637;0731304284383;APC
0000042640;8712581744328;PHILIPS
0000042646;4712900987003;ASUS
0000042647;0192330365277;LENOVO
0000042648;8026974008882;ATLANTIS
0000042649;4718755042201;BENQ
0000042656;0888793501993;HP
0000042658;8712581736316;PHILIPS
0000042668;5711045624551;ZEBRA
0000042669;4719072479800;MSI
0000042670;8028153080832;MEDIACOM
0000042671;8028153080849;MEDIACOM
0000042672;8028153080856;MEDIACOM
0000042675;8033779040191;MOTOROLA
0000042678;6941059603238;XIAOMI
0000042679;6941059601326;XIAOMI
0000042680;8033779044366;SAMSUNG
0000042681;8801643342586;SAMSUNG
0000042686;4895018219874;SKYWORTH
0000042687;0718037848259;WESTERN DIGITAL
0000042688;8713525713004;TECH AIR
0000042690;5099206062863;LOGITECH
0000042691;5099206062887;LOGITECH
0000042692;6901443187362;HUAWEI
0000042693;6901443187379;HUAWEI
0000042694;6901443187393;HUAWEI
0000042695;6901443187386;HUAWEI
0000042696;0718037854694;WESTERN DIGITAL
0000042697;0000000042697;APRICA
0000042701;4712900030365;ASUS
0000042702;6901443217427;HUAWEI
0000042704;8033779044267;HUAWEI
0000042706;8033779044274;HUAWEI
0000042708;8026974001807;ATLANTIS
0000042711;0190017072661;HP
0000042712;8806088961576;SAMSUNG
0000042714;0000000042714;4NET
0000042716;8715946465784;EPSON
0000042719;4960999980034;CANON
0000042720;0000000042720;SAMSUNG
0000042721;4712900493122;ASUS
0000042730;8033779040207;MOTOROLA
0000042731;8033779040214;MOTOROLA
0000042732;6901443227082;HUAWEI
0000042733;6901443217410;HUAWEI
0000042734;0192018835382;HP
0000042736;0806881027828;TECNO
0000042737;0806881027835;TECNO
0000042738;0806881027811;TECNO
0000042739;0000000042739;SAMSUNG
0000042742;0192545239622;HP
0000042743;8806098167579;LG
0000042746;0191628128662;HP
0000042752;4059595618820;FUJITSU
0000042753;4016032387626;DIGITUS
0000042754;0000000042754;XEROX
0000042755;0000000042755;XEROX
0000042756;0000000042756;XEROX
0000042757;0000000042757;XEROX
0000042758;0000000042758;HP
0000042759;0191628776429;HP
0000042761;4949268621342;WACOM
0000042763;0000000042763;DELL
0000042764;0000000042764;HP
0000042765;0000000042765;HP
0000042766;0000000042766;HP
0000042767;0000000042767;FUJITSU
0000042768;0000000042768;HP
0000042769;0000000042769;HP
0000042770;0000000042770;APPLE
0000042771;0000000042771;HP
0000042772;0000000042772;HP
0000042773;8806088592114;SAMSUNG
0000042778;0718037847405;WESTERN DIGITAL
0000042780;8003705114784;ARIETE
0000042784;6901443217403;HUAWEI
0000042785;8806098141791;LG
0000042786;6901443197439;HUAWEI
0000042787;0843591084055;CORSAIR
0000042788;0843591033237;CORSAIR
0000042789;0843591033329;CORSAIR
0000042790;4717964406187;THERMALTAKE
0000042792;8806088212456;SAMSUNG
0000042793;7197200061276;TRANSCEND
0000042794;6901443214648;HUAWEI
0000042795;0762179170273;DIDIESSE
0000042798;8801643120498;SAMSUNG
0000042799;4719331803285;GIGABYTE
0000042805;8099999003996;TECHMADE
0000042806;8716309087117;TECHMADE
0000042807;8032539914512;ITEK
0000042808;8716309094061;TECHMADE
0000042809;8716309094092;TECHMADE
0000042810;8716309094047;TECHMADE
0000042811;8716309087742;TECHMADE
0000042812;8099990012348;TECHMADE
0000042813;8099990139328;TECHMADE
0000042817;0000000042817;EPSON
0000042818;0000000042818;EPSON
0000042820;0000000042820;PHILIPS
0000042821;0000000042821;EPSON
0000042822;0000000042822;EPSON
0000042823;0000000042823;ASUS
0000042824;0000000042824;MEDIACOM
0000042825;0000000042825;HP
0000042826;0000000042826;LG
0000042827;0000000042827;SAMSUNG
0000042828;0000000042828;SAMSUNG
0000042833;8008014003002;ARCA
0000042834;8014819000894;ARCA
0000042835;0000000042835;STRONG
0000042836;8014819000924;ARCA
0000042837;8014819000986;ARCA
0000042838;8014819000955;ARCA
0000042839;8806088930466;SAMSUNG
0000042842;0191376150380;LENOVO
0000042843;0000000042843;UBIQUITI
0000042844;0000000042844;HP
0000042845;0000000042845;HP
0000042846;0000000042846;HP
0000042847;0000000042847;HP
0000042848;0000000042848;HP
0000042849;0000000042849;HP
0000042850;0000000042850;HP
0000042851;0000000042851;HP
0000042852;0000000042852;HP
0000042853;0000000042853;HP
0000042854;0000000042854;HP
0000042855;0000000042855;HP
0000042856;0000000042856;HP
0000042857;0000000042857;HP
0000042858;0000000042858;HP
0000042859;0000000042859;HP
0000042862;0810354025792;UBIQUITI
0000042863;4719072479077;MSI
0000042864;4260052185278;BE QUIET
0000042865;0000000042865;WESTERN DIGITAL
0000042867;0000000042867;WESTERN DIGITAL
0000042868;0000000042868;SEAGATE
0000042869;0000000042869;SEAGATE
0000042870;0000000042870;WESTERN DIGITAL
0000042871;0000000042871;WESTERN DIGITAL
0000042872;0000000042872;WESTERN DIGITAL
0000042873;0000000042873;WESTERN DIGITAL
0000042877;0000000042877;WESTERN DIGITAL
0000042879;0000000042879;WESTERN DIGITAL
0000042880;0000000042880;HP
0000042881;0000000042881;SEAGATE
0000042882;0000000042882;SEAGATE
0000042883;0000000042883;SEAGATE
0000042884;0000000042884;SEAGATE
0000042885;0000000042885;SEAGATE
0000042886;0000000042886;SEAGATE
0000042887;0000000042887;SEAGATE
0000042888;0000000042888;SEAGATE
0000042889;0000000042889;SEAGATE
0000042890;0000000042890;SEAGATE
0000042891;0000000042891;WESTERN DIGITAL
0000042892;0000000042892;WESTERN DIGITAL
0000042894;0000000042894;WESTERN DIGITAL
0000042895;0000000042895;WESTERN DIGITAL
0000042896;0000000042896;WESTERN DIGITAL
0000042897;0000000042897;WESTERN DIGITAL
0000042898;0000000042898;WESTERN DIGITAL
0000042899;4034303016655;INTENSO
0000042900;4718017075657;ASUS
0000042901;0730143309110;AMD
0000042902;0730143309202;AMD
0000042908;8801643328412;SAMSUNG
0000042909;6901443199785;HUAWEI
0000042910;4977766782524;BROTHER
0000042911;8033779044342;SAMSUNG
0000042912;8032325148503;SAMSUNG
0000042913;0000000042913;HP
0000042914;0000000042914;HP
0000042915;6941059603221;XIAOMI
0000042916;6941059603207;XIAOMI
0000042917;6941059603191;XIAOMI
0000042918;0000000042918;HP
0000042919;0000000042919;OKI
0000042920;0000000042920;SEAGATE
0000042921;0000000042921;SEAGATE
0000042922;0000000042922;SEAGATE
0000042923;0000000042923;SEAGATE
0000042924;0000000042924;SEAGATE
0000042925;0000000042925;HITACHI
0000042926;0000000042926;HITACHI
0000042927;0000000042927;HITACHI
0000042928;0000000042928;HITACHI
0000042929;0000000042929;HITACHI
0000042930;0000000042930;SAMSUNG
0000042931;0000000042931;SAMSUNG
0000042932;0000000042932;SAMSUNG
0000042933;0000000042933;WESTERN DIGITAL
0000042934;0000000042934;WESTERN DIGITAL
0000042935;0000000042935;WESTERN DIGITAL
0000042936;0000000042936;WESTERN DIGITAL
0000042937;0000000042937;WESTERN DIGITAL
0000042938;4712764482812;PHOTOFAST
0000042940;0000000042940;QUASAR
0000042941;0000000042941;WESTERN DIGITAL
0000042942;6935364021511;TP-LINK
0000042943;6901443158201;HUAWEI
0000042944;8056040382684;MACH POWER
0000042946;0000000042946;HP
0000042949;0000000042949;BROTHER
0000042950;0000000042950;BROTHER
0000042955;8801643339418;SAMSUNG
0000042956;8806098151240;LG
0000042957;5055862311479;TOSHIBA
0000042958;8033779044441;HUAWEI
0000042959;8033779044458;HUAWEI
0000042967;8801643312206;SAMSUNG
0000042972;8715946492681;EPSON
0000042975;8806098179473;LG
0000042976;8806098141982;LG
0000042977;8801643309459;SAMSUNG
0000042980;0740617275711;KINGSTON
0000042981;0740617275650;KINGSTON
0000042982;0740617275438;KINGSTON
0000042983;0740617274882;KINGSTON
0000042984;0740617282290;KINGSTON
0000042986;0740617282573;KINGSTON
0000042993;8801643298616;SAMSUNG
0000042994;8801643346348;SAMSUNG
0000042996;8025133025210;TITANIUM
0000042999;4712900984361;ASUS
0000043004;8033779043895;LG
0000043005;0730143309226;AMD
0000043008;6954273649593;HIKVISION
0000043009;5032037121682;INTEL
0000043012;4712900510164;ASUS
0000043014;8032539912310;ITEK
0000043015;8801643248222;SAMSUNG
0000043018;8026974019871;ATLANTIS
0000043020;4713883651929;ACER
0000043022;8801643263669;SAMSUNG
0000043023;6941059609780;XIAOMI
0000043024;6941059608592;XIAOMI
0000043025;6941059603535;XIAOMI
0000043027;8806098141524;LG
0000043028;0000000043028;BROTHER
0000043031;6954176837431;XIAOMI
0000043032;4034303025459;INTENSO
0000043033;6941059603245;XIAOMI
0000043034;6941059606697;XIAOMI
0000043035;8033779038952;SAMSUNG
0000043036;4719331803445;GIGABYTE
0000043039;9154401362937;PANASONIC
0000043043;8099990139380;TECHMADE
0000043044;8099990139403;TECHMADE
0000043045;8099990139397;TECHMADE
0000043047;0731304315957;APC
0000043049;8806098142187;LG
0000043050;4977766780964;BROTHER
0000043051;0000000043051;HP
0000043052;0000000043052;APPLE
0000043053;0000000043053;DELL
0000043054;0000000043054;FUJITSU
0000043055;0000000043055;HP
0000043056;8806088749013;SAMSUNG
0000043058;8801643309473;SAMSUNG
0000043059;6941059603214;XIAOMI
0000043060;6941059609803;XIAOMI
0000043061;6941059609797;XIAOMI
0000043062;6941059610380;XIAOMI
0000043063;8806088835495;SAMSUNG
0000043064;6901443233687;HUAWEI
0000043065;4260052183915;BE QUIET
0000043066;4260052184226;BE QUIET
0000043070;0000000043070;BROTHER
0000043071;5000394938182;DURACELL
0000043072;0000000043072;EPSON
0000043073;0192545192132;HP
0000043075;8712581690076;PHILIPS
0000043076;8032539913416;ITEK
0000043078;8032539913409;ITEK
0000043080;8806098183272;LG
0000043081;8806098183302;LG
0000043082;8801643258511;SAMSUNG
0000043083;8801643309435;SAMSUNG
0000043086;8806098286034;LG
0000043087;8806098286171;LG
0000043088;8806098144006;LG
0000043089;8801643176839;SAMSUNG
0000043090;8806098183265;LG
0000043091;8806098183289;LG
0000043093;8801643297527;SAMSUNG
0000043094;8801643297336;SAMSUNG
0000043095;0000000043095;SAMSUNG
0000043096;0000000043096;SAMSUNG
0000043097;0190198292841;APPLE
0000043098;6941059608684;XIAOMI
0000043100;0730143309189;AMD
0000043101;4719072587048;MSI
0000043103;3536403351731;PNY
0000043106;4718017030625;ASUS
0000043109;0740617277333;KINGSTON
0000043110;4260557510223;TOSHIBA
0000043114;0000000043114;ZEBRA
0000043115;8003705112568;ARIETE
0000043122;0662919095296;V7
0000043124;0000000043124;HP
0000043125;0000000043125;FUJITSU
0000043126;0000000043126;HP
0000043127;8806088938325;SAMSUNG
0000043128;8806088938424;SAMSUNG
0000043129;0191376499076;LENOVO
0000043130;6941059603528;XIAOMI
0000043133;4719072587062;MSI
0000043134;0192545769174;HP
0000043135;0190781817277;HP
0000043136;0192545768801;HP
